               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.023773,           0.0043719,          0.00066041,             0.99822,             0.99856,               0.995,             0.60955,            0.026999,           0.0045881,          0.00031104,            0.004258,            0.004258,            0.004258
                 118,            0.024154,           0.0045659,          0.00061241,             0.99866,             0.99833,               0.995,             0.61643,            0.026663,           0.0045973,          0.00031664,           0.0042085,           0.0042085,           0.0042085
                 119,            0.023531,           0.0042927,           0.0005623,             0.99418,             0.99423,             0.99259,             0.61475,            0.027051,           0.0046348,          0.00030817,            0.004159,            0.004159,            0.004159
                 120,            0.023643,           0.0045462,          0.00075679,              0.9987,             0.99805,               0.995,             0.61183,            0.027153,           0.0046127,          0.00028271,           0.0041095,           0.0041095,           0.0041095
                 121,            0.023982,           0.0044845,          0.00052712,             0.99762,             0.99792,             0.99498,             0.59948,            0.027196,            0.004593,          0.00032498,             0.00406,             0.00406,             0.00406
                 122,            0.023856,           0.0044592,          0.00078557,             0.99781,             0.99792,             0.99466,             0.60584,            0.027143,            0.004615,           0.0003128,           0.0040105,           0.0040105,           0.0040105
                 123,             0.02388,           0.0042504,          0.00069802,              0.9986,             0.99824,               0.995,             0.60364,              0.0273,           0.0046421,          0.00031299,            0.003961,            0.003961,            0.003961
                 124,            0.023901,           0.0043522,          0.00058015,             0.99385,             0.99366,             0.99286,             0.60533,            0.027031,           0.0045957,          0.00028826,           0.0039115,           0.0039115,           0.0039115
                 125,            0.023785,           0.0043083,          0.00070336,             0.99813,             0.99792,             0.99498,             0.60726,            0.026983,           0.0046235,          0.00029752,            0.003862,            0.003862,            0.003862
                 126,            0.023601,           0.0044562,          0.00060103,             0.99812,             0.99792,             0.99498,             0.61642,            0.026859,           0.0046168,          0.00028653,           0.0038125,           0.0038125,           0.0038125
                 127,            0.023462,           0.0044552,          0.00054464,             0.99848,             0.99825,               0.995,             0.61217,            0.026867,            0.004619,          0.00026738,            0.003763,            0.003763,            0.003763
                 128,            0.023344,           0.0043114,          0.00056747,             0.99741,             0.99817,               0.995,             0.62568,            0.026673,           0.0045824,          0.00026389,           0.0037135,           0.0037135,           0.0037135
                 129,             0.02257,           0.0042677,          0.00047602,             0.99886,             0.99816,               0.995,             0.62204,             0.02679,           0.0045784,          0.00025502,            0.003664,            0.003664,            0.003664
                 130,            0.022849,           0.0042877,          0.00054033,             0.99906,             0.99825,               0.995,             0.62093,            0.026737,           0.0045995,          0.00026985,           0.0036145,           0.0036145,           0.0036145
                 131,            0.023014,           0.0042961,          0.00051526,             0.99875,              0.9982,               0.995,              0.6213,            0.026801,           0.0046346,          0.00025884,            0.003565,            0.003565,            0.003565
                 132,            0.023052,           0.0042872,          0.00048046,             0.99896,             0.99817,               0.995,             0.62827,            0.026409,           0.0045851,          0.00026207,           0.0035155,           0.0035155,           0.0035155
                 133,            0.023349,           0.0042001,          0.00053101,             0.99876,             0.99825,               0.995,             0.61713,            0.026543,           0.0046042,          0.00027496,            0.003466,            0.003466,            0.003466
                 134,            0.023505,            0.004399,          0.00046259,             0.99768,              0.9984,               0.995,             0.61425,            0.027187,           0.0046463,          0.00027193,           0.0034165,           0.0034165,           0.0034165
                 135,            0.023324,           0.0043815,          0.00058517,             0.99675,             0.99819,               0.995,              0.6242,            0.026618,           0.0046098,          0.00027056,            0.003367,            0.003367,            0.003367
                 136,            0.022731,           0.0044024,          0.00044331,             0.99866,             0.99825,               0.995,             0.62143,             0.02701,           0.0046059,          0.00023919,           0.0033175,           0.0033175,           0.0033175
                 137,            0.022796,           0.0043428,          0.00058214,             0.99841,             0.99814,               0.995,             0.62562,            0.026915,           0.0045764,          0.00024725,            0.003268,            0.003268,            0.003268
                 138,            0.022966,           0.0043232,          0.00061589,             0.99869,             0.99828,               0.995,             0.61696,            0.026818,           0.0045952,          0.00026587,           0.0032185,           0.0032185,           0.0032185
                 139,            0.022654,           0.0043244,          0.00051945,             0.99863,             0.99835,               0.995,             0.61444,            0.026718,           0.0045745,          0.00023526,            0.003169,            0.003169,            0.003169
                 140,            0.022927,           0.0042276,          0.00056605,             0.99885,             0.99821,               0.995,             0.62265,            0.026703,           0.0046053,           0.0002381,           0.0031195,           0.0031195,           0.0031195
                 141,            0.023334,           0.0043266,          0.00053717,             0.99868,             0.99792,             0.99488,             0.61505,            0.026807,            0.004622,          0.00024447,             0.00307,             0.00307,             0.00307
                 142,            0.022398,            0.004235,          0.00066573,             0.99862,             0.99792,             0.99483,              0.6183,            0.026841,            0.004631,          0.00024643,           0.0030205,           0.0030205,           0.0030205
                 143,            0.022922,           0.0043109,          0.00052506,             0.99884,             0.99825,               0.995,             0.62165,            0.026734,           0.0046183,          0.00023624,            0.002971,            0.002971,            0.002971
                 144,             0.02269,           0.0043454,          0.00054261,             0.99858,             0.99823,               0.995,             0.61127,            0.026928,           0.0046127,          0.00022933,           0.0029215,           0.0029215,           0.0029215
                 145,            0.022533,           0.0042439,          0.00056447,             0.99898,              0.9983,               0.995,             0.62326,            0.026647,           0.0045987,          0.00023015,            0.002872,            0.002872,            0.002872
                 146,            0.022476,           0.0041711,          0.00052233,             0.99898,             0.99815,               0.995,             0.61913,            0.027044,           0.0046522,          0.00023793,           0.0028225,           0.0028225,           0.0028225
                 147,            0.022532,           0.0042989,          0.00044027,             0.99845,             0.99828,               0.995,             0.61708,            0.027002,           0.0046339,          0.00022648,            0.002773,            0.002773,            0.002773
                 148,            0.022578,           0.0042858,           0.0003384,             0.99875,             0.99833,               0.995,             0.61954,            0.026765,           0.0046144,          0.00022879,           0.0027235,           0.0027235,           0.0027235
                 149,            0.022221,           0.0042214,          0.00046516,             0.99847,             0.99848,               0.995,             0.61758,            0.026939,           0.0046424,           0.0002201,            0.002674,            0.002674,            0.002674
                 150,            0.022496,           0.0041448,          0.00040861,             0.99858,             0.99839,               0.995,             0.62549,            0.026514,           0.0046391,          0.00020921,           0.0026245,           0.0026245,           0.0026245
                 151,            0.021992,           0.0042696,          0.00037179,             0.99884,              0.9983,               0.995,             0.62241,            0.026565,           0.0046623,          0.00021445,            0.002575,            0.002575,            0.002575
                 152,            0.021869,           0.0042264,          0.00055774,             0.99871,             0.99837,               0.995,             0.61741,            0.026765,           0.0046836,          0.00021353,           0.0025255,           0.0025255,           0.0025255
                 153,            0.022231,            0.004227,          0.00048388,             0.99876,             0.99822,               0.995,             0.61581,            0.026819,           0.0046721,          0.00022557,            0.002476,            0.002476,            0.002476
